country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,15,2,0,3.2383263535732,0,0,1,3,1,0,0.0142598362437504,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,4,2,0,3.23832594554408,1.26e-07,0,0.999999874,4,1,0,0.0532524652050768,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,7,4,0,3.23832583673631,1.596e-07,0,0.9999998404,5,1,0,0.140846382016081,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,7,4,0,3.23832564632272,2.184e-07,0,0.9999997816,6,1,2,0.203628039185314,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,12,5,0,3.23832545590913,2.772e-07,0,0.9999997228,7,1,0,0.183393503456601,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,13,7,0,3.23832512948584,3.78e-07,0,0.999999622,1,1,0,0.294254396171694,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,15,8,0,3.2383247758606,4.872e-07,0,0.9999995128,2,1,0,0.649258968129862,0,1,0.007,0,0,0,0
countryA,2020-01-08,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,24,10,0,3.23832436783148,6.132e-07,0,0.9999993868,3,1,1,1.01757504922775,0,1,0.007,0,0,0,0
countryA,2020-01-09,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,23,13,0,3.23832371498488,8.148e-07,0,0.9999991852,4,1,3,1.20984927717696,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.2284546745295,0.25760289834396,0.304549745924535,0.404851804302678,0.458994154420781,0,0,0,0,0,37,16,0,3.23832308934023,1.008e-06,0,0.999998992,5,1,0,1.50814627325725,0,1,0.007,0,0,0,0
