country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,0,0,0,0,0,8,1,0,3.24708180837701,0,0,1,3,1,1,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,0,0,0,0,0,2,1,0,3.24708159017311,6.72e-08,0,0.9999999328,4,1,0,0.0266262326025384,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,0,0,0,0,0,1,2,0,3.24708153562214,8.4e-08,0,0.999999916,5,1,1,0.0704231910080406,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,0,0,0,0,0,2,1,0,3.24708150834665,9.24e-08,0,0.9999999076,6,1,0,0.0961287911831874,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,1,0,0,0,0,5,2,0,2.60990207171799,1.092e-07,0,0.9999998908,7,1,1,0.0811114315279338,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,1,0,0,0,0,2,3,0,2.6099019621021,1.512e-07,0,0.9999998488,1,1,0,0.126459879633092,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,1,0,0,0,0,2,2,0,2.60990191825574,1.68e-07,0,0.999999832,2,1,0,0.256037731884168,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,1,0,0,0,0,5,2,1,2.60990187440938,1.848e-07,0,0.9999998152,3,1,1,0.370437498590998,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,1,0,0,0,0,8,4,0,2.60990176479348,2.268e-07,0,0.9999997732,4,1,0,0.399999607432995,0,1,0.007,0,0,0,0
countryA,2020-01-10,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,1,0,0,0,0,16,5,0,2.60990158940804,2.94e-07,0,0.999999706,5,1,1,0.461863616085842,0,0,0.007,0,0,0,0
countryA,2020-01-11,0.218443878452474,0.26338264513363,0.306905202429409,0.38592550158395,0.443228304235491,1,0,0,0,0,9,6,0,2.60990123863716,4.284e-07,0,0.9999995716,6,1,1,0.452532506959765,0,0,0.007,0,0,0,0
