country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,0,0,0,0,0,10,1,0,3.43210189339919,0,0,1,3,1,0,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,0,0,0,0,0,3,2,0,3.43210160510263,8.4e-08,0,0.999999916,4,1,0,0.0338335825154166,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,0,0,0,0,0,3,2,0,3.43210151861366,1.092e-07,0,0.9999998908,5,1,0,0.0943420885211088,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,0,0,0,0,0,3,2,0,3.4321014321247,1.344e-07,0,0.9999998656,6,1,1,0.130896864515832,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,0,0,0,0,0,3,3,0,3.43210134563573,1.596e-07,0,0.9999998404,7,1,0,0.111934785249285,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,1,0,0,0,0,7,3,0,2.69832104979439,1.848e-07,0,0.9999998152,1,1,0,0.172801128995916,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,1,0,0,0,0,8,4,0,2.69832089113308,2.436e-07,0,0.9999997564,2,1,0,0.352358318691183,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,1,0,0,0,0,9,5,0,2.69832070980587,3.108e-07,0,0.9999996892,3,1,0,0.534332861125199,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,1,0,0,0,0,10,5,0,2.69832050581276,3.864e-07,0,0.9999996136,4,1,1,0.609226565732426,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.240542939421645,0.267215487370214,0.287241642644392,0.395784953497475,0.45824201878699,1,0,0,0,0,15,7,0,2.69832027915375,4.704e-07,0,0.9999995296,5,1,0,0.7190955350908,0,2,0.007,0,0,0,0
