country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,0,6,1,0,3.33838935410457,0,0,1,3,1,0,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,0,0,1,0,3.33838918584975,5.04e-08,0,0.9999999496,4,1,0,0.0266262326025384,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,0,4,1,0,3.33838918584975,5.04e-08,0,0.9999999496,5,1,0,0.0636843403985154,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,0,0,1,0,3.33838907367987,8.4e-08,0,0.999999916,6,1,0,0.079092371102927,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,0,0,1,0,3.33838907367987,8.4e-08,0,0.999999916,7,1,0,0.0615641686276842,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,0,3,2,0,3.33838907367987,8.4e-08,0,0.999999916,1,1,0,0.093363591175829,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,0,4,1,0,3.33838898955246,1.092e-07,0,0.9999998908,2,1,1,0.173986082360873,0,1,0.007,0,0,0,0
countryA,2020-01-08,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,4,2,0,2.13883248439046,1.428e-07,0,0.9999998572,3,1,1,0.247024379666477,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,1,2,0,2.13883241252568,1.764e-07,0,0.9999998236,4,1,0,0.264334305967576,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,9,3,0,2.13883239455949,1.848e-07,0,0.9999998152,5,1,2,0.30026551154512,0,0,0.007,0,0,0,0
countryA,2020-01-11,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,3,3,0,2.13883223286373,2.604e-07,0,0.9999997396,6,1,1,0.281056150863149,0,0,0.007,0,0,0,0
countryA,2020-01-12,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,8,4,0,2.13883217896514,2.856e-07,0,0.9999997144,7,1,0,0.206890700314554,0,1,0.007,0,0,0,0
countryA,2020-01-13,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,6,5,0,2.13883203523558,3.528e-07,0,0.9999996472,1,1,0,0.309042903570307,0,0,0.007,0,0,0,0
countryA,2020-01-14,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,10,5,0,2.1388319274384,4.032e-07,0,0.9999995968,2,1,0,0.563417451766336,0,0,0.007,0,0,0,0
countryA,2020-01-15,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,8,5,0,2.13883174777645,4.872e-07,0,0.9999995128,3,1,0,0.79904119124624,0,1,0.007,0,0,0,0
countryA,2020-01-16,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,9,7,0,2.13883160404689,5.544e-07,0,0.9999994456,4,1,1,0.858289128267527,0,1,0.007,0,0,0,0
countryA,2020-01-17,0.233439483579078,0.247976233368788,0.294485337094776,0.38807122471511,0.445228206453118,0,0,0,0,1,12,7,0,2.13883144235113,6.3e-07,0,0.99999937,5,1,1,0.950126982401998,0,2,0.007,0,0,0,0
