country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,15,2,0,3.18851056218558,0,0,1,3,1,0,0.0142598362437504,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,4,2,0,3.18851016043325,1.26e-07,0,0.999999874,4,1,1,0.0532524652050768,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,6,4,0,3.1885100532993,1.596e-07,0,0.9999998404,5,1,0,0.140846382016081,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,7,4,0,3.18850989259837,2.1e-07,0,0.99999979,6,1,0,0.203628039185314,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,12,5,0,3.18850970511395,2.688e-07,0,0.9999997312,7,1,0,0.183393503456601,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,27,8,0,3.18850938371208,3.696e-07,0,0.9999996304,1,1,1,0.297615518310109,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,25,11,0,3.18850866055789,5.964e-07,0,0.9999994036,2,1,2,0.68580043863634,0,3,0.007,0,0,0,0
countryA,2020-01-08,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,34,15,0,3.18850799097067,8.064e-07,0,0.9999991936,3,1,1,1.14805538922899,0,1,0.007,0,0,0,0
countryA,2020-01-09,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,42,19,0,3.18850708033205,1.092e-06,0,0.999998908,4,1,1,1.48477772094579,0,2,0.007,0,0,0,0
countryA,2020-01-10,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,55,25,0,3.18850595542552,1.4448e-06,0,0.9999985552,5,1,0,2.00807758110432,0,3,0.007,0,0,0,0
countryA,2020-01-11,0.22628340097967,0.24117615703929,0.277073841743262,0.393008670313902,0.453711932515978,0,0,0,0,0,72,32,0,3.18850448233364,1.9068e-06,0,0.9999980932,6,1,0,2.11746251510425,0,3,0.007,0,0,0,0
