country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,9,1,0,3.33195515917926,0,0,1,3,1,0,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,5,2,0,3.33195490728345,7.56e-08,0,0.9999999244,4,1,0,0.0338335825154166,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,3,2,0,3.33195476734134,1.176e-07,0,0.9999998824,5,1,0,0.0943420885211088,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,3,3,0,3.33195468337607,1.428e-07,0,0.9999998572,6,1,1,0.136582092925301,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,9,3,0,3.3319545994108,1.68e-07,0,0.999999832,7,1,0,0.120704375112573,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,9,4,0,3.33195434751499,2.436e-07,0,0.9999997564,1,1,0,0.190366986045968,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,11,6,0,3.33195409561918,3.192e-07,0,0.9999996808,2,1,0,0.415967949377327,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,9,6,0,3.33195378774652,4.116e-07,0,0.9999995884,3,1,0,0.654388881825279,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,15,7,0,3.33195353585071,4.872e-07,0,0.9999995128,4,1,0,0.772469214676695,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,23,10,0,3.33195311602436,6.132e-07,0,0.9999993868,5,1,0,0.935869839497767,0,3,0.007,0,0,0,0
countryA,2020-01-11,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,30,13,0,3.33195247229062,8.064e-07,0,0.9999991936,6,1,2,0.919721475416144,0,1,0.007,0,0,0,0
countryA,2020-01-12,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,40,17,2,3.33195163263792,1.0584e-06,0,0.9999989416,7,1,1,0.711241077899372,0,0,0.007,0,0,0,0
countryA,2020-01-13,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,54,23,0,3.33195051310099,1.3944e-06,0,0.9999986056,1,1,3,1.11170839890309,0,4,0.007,0,0,0,0
countryA,2020-01-14,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,61,29,0,3.33194900172613,1.848e-06,0,0.999998152,2,1,4,2.2514374218291,0,4,0.007,0,0,0,0
countryA,2020-01-15,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,87,39,1,3.33194729443231,2.3604e-06,0,0.9999976396,3,1,3,3.52634507994393,0,2,0.007,0,0,0,0
countryA,2020-01-16,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,89,47,1,3.33194485943948,3.0912e-06,0,0.9999969088,4,1,3,4.27861904535059,0,4,0.007,0,0,0,0
countryA,2020-01-17,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,116,58,0,3.3319423684698,3.8388e-06,0,0.9999961612,5,1,8,5.43431244786346,0,7,0.007,0,0,0,0
countryA,2020-01-18,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,164,75,3,3.33193912181269,4.8132e-06,0,0.9999951868,6,1,6,5.46092044478725,0,9,0.007,0,0,0,0
countryA,2020-01-19,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,210,95,2,3.33193453171127,6.1908e-06,0,0.9999938092,7,1,6,4.19879894057075,0,10,0.007,0,0,0,0
countryA,2020-01-20,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,276,125,0,3.33192865414236,7.9548e-06,0,0.9999920452,1,1,10,6.48863124499728,0,11,0.007,0,0,0,0
countryA,2020-01-21,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,330,158,2,3.33192092933752,1.02732e-05,0,0.9999897268,2,1,5,12.8488812590881,0,16,0.007,0,0,0,0
countryA,2020-01-22,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,480,207,2,3.33191169315782,1.30452e-05,0,0.9999869548,3,1,16,19.7940534988956,0,17,0.007,0,0,0,0
countryA,2020-01-23,0.224581454415647,0.257853022142035,0.314360835867425,0.400299465057327,0.45104391719265,0,0,0,0,0,583,268,1,3.33189825871462,1.70772e-05,0,0.9999829228,4,1,24,23.7485652289067,0,22,0.007,0,0,0,0
