country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,8,1,0,3.2670013854099,0,0,1,3,1,0,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,0,1,0,3.26700116586741,6.72e-08,0,0.9999999328,4,1,0,0.0266262326025384,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,1,1,0,3.26700116586741,6.72e-08,0,0.9999999328,5,1,0,0.0636843403985154,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,8,2,0,3.2670011384246,7.56e-08,0,0.9999999244,6,1,0,0.0847775995123968,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,8,3,0,3.26700091888211,1.428e-07,0,0.9999998572,7,1,1,0.0775966798392868,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,7,4,0,3.26700069933961,2.1e-07,0,0.99999979,1,1,1,0.133418660251936,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,6,4,0,3.26700050723993,2.688e-07,0,0.9999997312,2,1,0,0.317871951335379,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,0,0,0,0,0,13,6,0,3.26700034258306,3.192e-07,0,0.9999996808,3,1,0,0.521224358866029,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,0,0,0,11,6,0,2.59898887991156,4.284e-07,0,0.9999995716,4,1,0,0.630258522047738,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,0,0,0,13,8,0,2.59898863976489,5.208e-07,0,0.9999994792,5,1,0,0.785444462578699,0,0,0.007,0,0,0,0
countryA,2020-01-11,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,0,0,0,15,9,0,2.59898835595518,6.3e-07,0,0.99999937,6,1,0,0.764926085243688,0,1,0.007,0,0,0,0
countryA,2020-01-12,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,15,10,1,1.91564629390937,7.56e-07,0,0.999999244,7,1,0,0.565096749730869,0,2,0.007,0,0,0,0
countryA,2020-01-13,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,14,11,0,1.91564605253776,8.82e-07,0,0.999999118,1,1,2,0.837004437527931,0,2,0.007,0,0,0,0
countryA,2020-01-14,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,14,12,0,1.91564582725758,9.996e-07,0,0.9999990004,2,1,3,1.47695031329405,0,2,0.007,0,0,0,0
countryA,2020-01-15,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,22,13,1,1.91564560197741,1.1172e-06,0,0.9999988828,3,1,3,2.04738042362614,0,1,0.007,0,0,0,0
countryA,2020-01-16,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,20,14,0,1.91564524796571,1.302e-06,0,0.999998698,4,1,1,2.14014602091273,0,4,0.007,0,0,0,0
countryA,2020-01-17,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,27,16,0,1.91564492613689,1.47e-06,0,0.99999853,5,1,1,2.28961868510667,0,3,0.007,0,0,0,0
countryA,2020-01-18,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,27,18,0,1.91564449166798,1.6968e-06,0,0.9999983032,6,1,1,1.99800248810134,0,3,0.007,0,0,0,0
countryA,2020-01-19,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,32,21,1,1.91564405719907,1.9236e-06,0,0.9999980764,7,1,0,1.38200023903952,0,4,0.007,0,0,0,0
countryA,2020-01-20,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,24,21,0,1.91564354227296,2.1924e-06,0,0.9999978076,1,1,1,1.99467319636551,0,5,0.007,0,0,0,0
countryA,2020-01-21,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,33,24,0,1.91564315607837,2.394e-06,0,0.999997606,2,1,1,3.25672741856306,0,2,0.007,0,0,0,0
countryA,2020-01-22,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,29,24,0,1.91564262506082,2.6712e-06,0,0.9999973288,3,1,2,4.34852005915972,0,8,0.007,0,0,0,0
countryA,2020-01-23,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,43,28,1,1.91564215840903,2.9148e-06,0,0.9999970852,4,1,2,4.43199535322816,0,9,0.007,0,0,0,0
countryA,2020-01-24,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,37,29,0,1.91564146647706,3.276e-06,0,0.999996724,5,1,6,4.61881495221021,0,5,0.007,0,0,0,0
countryA,2020-01-25,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,46,32,1,1.91564087109375,3.5868e-06,0,0.9999964132,6,1,3,3.94019778433773,0,6,0.007,0,0,0,0
countryA,2020-01-26,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,57,35,0,1.91564013088746,3.9732e-06,0,0.9999960268,7,1,3,2.66397251555145,0,9,0.007,0,0,0,0
countryA,2020-01-27,0.228749651233061,0.251452868957734,0.305067093459626,0.391372899750411,0.455920682173406,1,0,1,0,0,62,41,0,1.91563921367532,4.452e-06,0,0.999995548,1,1,0,3.80703907852871,0,12,0.007,0,0,0,0
