country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,16,2,0,3.22190589553677,0,0,1,3,1,0,0.0142598362437504,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,5,3,0,3.22190546251262,1.344e-07,0,0.9999998656,4,1,0,0.060459815117955,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,8,4,0,3.22190532719257,1.764e-07,0,0.9999998236,5,1,0,0.164765279529149,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,10,4,0,3.2219051106805,2.436e-07,0,0.9999997564,6,1,0,0.232710884108489,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,12,6,0,3.2219048400404,3.276e-07,0,0.9999996724,7,1,0,0.205447267314664,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,21,9,1,3.22190451527229,4.284e-07,0,0.9999995716,1,1,0,0.33311315489971,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,26,11,0,3.22190394692809,6.048e-07,0,0.9999993952,2,1,1,0.754636841363006,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,20,13,0,3.22190324326384,8.232e-07,0,0.9999991768,3,1,2,1.2271305170909,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,27,15,0,3.22190270198365,9.912e-07,0,0.9999990088,4,1,0,1.49760180589737,1,1,0.007,0,0,0,0
countryA,2020-01-10,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,57,21,1,3.22190197125539,1.218e-06,0,0.999998782,5,1,1,1.88053603743794,0,1,0.007,0,0,0,0
countryA,2020-01-11,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,50,26,0,3.22190042860685,1.6968e-06,0,0.9999983032,6,1,1,1.88130576779355,0,1,0.007,0,0,0,0
countryA,2020-01-12,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,70,34,0,3.22189907540637,2.1168e-06,0,0.9999978832,7,1,4,1.45491524323108,0,3,0.007,0,0,0,0
countryA,2020-01-13,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,114,45,0,3.22189718092571,2.7048e-06,0,0.9999972952,1,1,1,2.26111530062109,0,6,0.007,0,0,0,0
countryA,2020-01-14,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,98,55,0,3.22189409562862,3.6624e-06,0,0.9999963376,2,1,4,4.51687030512959,0,7,0.007,0,0,0,0
countryA,2020-01-15,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,150,70,0,3.22189144335569,4.4856e-06,0,0.9999955144,3,1,7,6.9543816120517,0,11,0.007,0,0,0,0
countryA,2020-01-16,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,187,88,0,3.22188738375426,5.7456e-06,0,0.9999942544,4,1,9,8.26314478077567,0,7,0.007,0,0,0,0
countryA,2020-01-17,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,255,115,1,3.22188232278448,7.3164e-06,0,0.9999926836,5,1,16,10.3490520007471,0,13,0.007,0,0,0,0
countryA,2020-01-18,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,323,147,2,3.22187542146205,9.4584e-06,0,0.9999905416,6,1,8,10.4269699650028,0,12,0.007,0,0,0,0
countryA,2020-01-19,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,401,189,2,3.22186667978697,1.21716e-05,0,0.9999878284,7,1,9,8.08779981853891,1,11,0.007,0,0,0,0
countryA,2020-01-20,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,515,240,2,3.22185582711915,1.554e-05,0,0.99998446,1,1,17,12.5252891041771,0,22,0.007,0,0,0,0
countryA,2020-01-21,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,630,304,4,3.22184188915425,1.9866e-05,0,0.999980134,2,1,32,24.9633540504114,0,33,0.007,0,0,0,0
countryA,2020-01-22,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,867,392,8,3.22182483882825,2.5158e-05,0,0.999974842,3,1,37,38.3734718703136,0,29,0.007,0,0,0,0
countryA,2020-01-23,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,1004,492,9,3.221801374332,3.24408e-05,0,0.9999675592,4,1,43,45.656486854344,1,40,0.007,0,0,0,0
countryA,2020-01-24,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,1382,632,9,3.22177420206644,4.08744e-05,0,0.9999591256,5,1,57,57.3253064350227,0,63,0.007,0,0,0,0
countryA,2020-01-25,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,1590,790,7,3.22173679960528,5.24832e-05,0,0.9999475168,6,1,57,57.6416136219875,1,92,0.007,0,0,0,0
countryA,2020-01-26,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,2269,1018,7,3.22169376783013,6.58392e-05,0,0.9999341608,7,1,44,44.4796799365763,0,103,0.007,0,0,0,0
countryA,2020-01-27,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,2606,1281,15,3.22163235959253,8.48988e-05,0,0.9999151012,1,1,65,68.5900770773332,1,144,0.007,0,0,0,0
countryA,2020-01-28,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,3546,1636,13,3.22156183078371,0.0001067892,0,0.9998932108,2,1,116,135.436777485588,0,155,0.007,0,0,0,0
countryA,2020-01-29,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,4491,2090,30,3.22146586180595,0.0001365756,0,0.9998634244,3,1,212,207.268125072917,1,205,0.007,0,0,0,0
countryA,2020-01-30,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,5808,2681,26,3.22134431733918,0.0001743,0,0.9998257,4,1,252,246.123314391072,0,250,0.007,0,0,0,0
countryA,2020-01-31,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,7169,3405,35,3.22118712957187,0.0002230872,0,0.9997769128,5,1,319,308.984871122609,0,328,0.007,0,0,0,0
countryA,2020-02-01,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,8644,4265,54,3.22099310768761,0.0002833068,0,0.9997166932,6,1,310,310.944820336388,1,391,0.007,0,0,0,0
countryA,2020-02-02,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,12387,5509,64,3.22075916638929,0.0003559164,0,0.9996440836,7,1,273,240.075228142694,2,499,0.007,0,0,0,0
countryA,2020-02-03,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,15139,7061,94,3.22042392450334,0.0004599672,0,0.9995400328,1,1,422,370.702278667175,2,648,0.007,0,0,0,0
countryA,2020-02-04,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,0,0,0,0,19359,9025,99,3.22001420246318,0.0005871348,0,0.9994128652,2,1,755,735.174044253573,4,873,0.007,0,0,0,0
countryA,2020-02-05,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,1,0,0,0,19307,10887,141,2.50422355338508,0.0007497504,0,0.9992502496,3,1,1204,1125.16037723918,2,1055,0.007,0,0,0,0
countryA,2020-02-06,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,1,0,0,0,23488,12991,168,2.50381711668818,0.0009119292,0,0.9990880708,4,1,1316,1321.96986944185,7,1358,0.007,0,0,0,0
countryA,2020-02-07,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,1,0,0,0,27129,15367,257,2.50332266466888,0.0011092284,0,0.9988907716,5,1,1470,1610.09283671879,6,1772,0.007,0,0,0,0
countryA,2020-02-08,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,1,0,0,0,33115,18258,259,2.50275156500813,0.001337112,0,0.998662888,6,1,1669,1553.10003295917,8,2245,0.007,0,0,0,0
countryA,2020-02-09,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,1,0,0,0,40047,21797,335,2.5020544524988,0.001615278,0,0.998384722,7,1,1148,1147.75498464259,11,2874,0.007,0,0,0,0
countryA,2020-02-10,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,1,0,0,0,49867,26291,437,2.50121141264794,0.0019516728,0,0.9980483272,1,1,1675,1720.3127022868,9,3337,0.007,0,0,0,0
countryA,2020-02-11,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,0,1,0,0,0,61131,31900,526,2.50016164941366,0.0023705556,0,0.9976294444,2,1,2962,3144.05834288172,15,4211,0.007,0,0,0,0
countryA,2020-02-12,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,0,54065,36366,697,2.00425509524441,0.002884056,0,0.997115944,3,1,4198,4553.62432054929,20,4664,0.007,0,0,0,0
countryA,2020-02-13,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,0,63829,41086,871,2.00334223807874,0.003338202,0,0.996661798,4,1,5033,5050.21136388888,26,6261,0.007,0,0,0,0
countryA,2020-02-14,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,0,73762,46553,1018,2.00226452125588,0.0038743656,0,0.9961256344,5,1,5785,5769.13952853292,27,7357,0.007,0,0,0,0
countryA,2020-02-15,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,0,87309,53206,1371,2.00101909130575,0.0044939664,0,0.9955060336,6,1,5612,5279.47598751796,33,9131,0.007,0,0,0,0
countryA,2020-02-16,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,0,95754,60455,1500,1.99954492786771,0.005227362,0,0.994772638,7,1,3746,3749.16157566444,32,10450,0.007,0,0,0,0
countryA,2020-02-17,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,0,101966,67765,1730,1.99792817534682,0.0060316956,0,0.9939683044,1,1,5438,5484.47091050839,53,12884,0.007,0,0,0,0
countryA,2020-02-18,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,76487,71215,2132,1.28354179228575,0.00688821,0,0.99311179,2,1,9046,9293.73070308367,58,15259,0.007,0,0,0,0
countryA,2020-02-19,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,83694,73861,2480,1.28271140863583,0.0075307008,0,0.9924692992,3,1,12453,12646.5042090942,74,17454,0.007,0,0,0,0
countryA,2020-02-20,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,92972,77107,2726,1.2818027819516,0.0082337304,0,0.9917662696,4,1,13036,13004.6300420194,92,20315,0.007,0,0,0,0
countryA,2020-02-21,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,97699,80682,3361,1.28079342835295,0.0090146952,0,0.9909853048,5,1,13562,13532.8873441475,90,22840,0.007,0,0,0,0
countryA,2020-02-22,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,104378,84698,3883,1.27973275592216,0.0098353668,0,0.9901646332,6,1,11067,11396.0008183765,125,26232,0.007,0,0,0,0
countryA,2020-02-23,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,101958,88090,4545,1.27859957270656,0.010712142,0,0.989287858,7,1,7904,7579.86957685348,159,29293,0.007,0,0,0,0
countryA,2020-02-24,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,103334,91028,5159,1.27749266230115,0.0115685892,0,0.9884314108,1,1,10702,10682.0436260156,157,31444,0.007,0,0,0,0
countryA,2020-02-25,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,110550,94346,5431,1.27637081330615,0.0124365948,0,0.9875634052,2,1,15370,16156.9984596071,182,33851,0.007,0,0,0,0
countryA,2020-02-26,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,115718,98006,6244,1.27517062356804,0.0133652148,0,0.9866347852,3,1,21636,20563.79910519,213,37036,0.007,0,0,0,0
countryA,2020-02-27,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,121949,102067,6727,1.27391432726669,0.014337246,0,0.985662754,4,1,20071,20065.9787042505,230,42114,0.007,0,0,0,0
countryA,2020-02-28,0.220568068303742,0.251244318115997,0.317263846066491,0.381360865294286,0.441625365846068,1,1,0,0,1,120717,105630,6966,1.27259038390737,0.0153616176,0,0.9846383824,5,1,20703,19856.7419398037,233,45194,0.007,0,0,0,0
