country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,0,0,0,4,0,0,3.40541699201894,0,0,1,3,1,0,0,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,0,0,0,0,1,0,3.40541687759692,3.36e-08,0,0.9999999664,4,1,0,0.0072073499128782,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,0,0,0,2,1,0,3.40541687759692,3.36e-08,0,0.9999999664,5,1,0,0.0306577481225934,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,0,0,0,2,1,0,3.40541682038592,5.04e-08,0,0.9999999496,6,1,0,0.0518044934129046,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,0,0,0,4,1,0,3.40541676317491,6.72e-08,0,0.9999999328,7,1,0,0.0467391559474436,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,0,0,1,5,2,0,2.16860283402743,1.008e-07,0,0.9999998992,1,1,0,0.0732346150146812,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,0,0,1,5,3,0,2.1686027429461,1.428e-07,0,0.9999998572,2,1,1,0.168407993341073,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,2,2,0,1.60171585778312,1.848e-07,0,0.9999998152,3,1,0,0.272110225178758,0,1,0.007,0,0,0,0
countryA,2020-01-09,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,9,4,0,1.60171583087428,2.016e-07,0,0.9999997984,4,1,1,0.33419884323716,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,4,4,0,1.60171570978454,2.772e-07,0,0.9999997228,5,1,0,0.414877163127946,0,0,0.007,0,0,0,0
countryA,2020-01-11,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,6,4,0,1.60171565596688,3.108e-07,0,0.9999996892,6,1,0,0.401110543689168,0,2,0.007,0,0,0,0
countryA,2020-01-12,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,4,4,0,1.60171557524039,3.612e-07,0,0.9999996388,7,1,0,0.288164839695512,0,0,0.007,0,0,0,0
countryA,2020-01-13,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,10,5,0,1.60171552142272,3.948e-07,0,0.9999996052,1,1,0,0.417345745758363,0,0,0.007,0,0,0,0
countryA,2020-01-14,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,7,5,1,1.60171538687857,4.788e-07,0,0.9999995212,2,1,1,0.695503905017638,0,0,0.007,0,0,0,0
countryA,2020-01-15,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,10,7,1,1.60171529269766,5.376e-07,0,0.9999994624,3,1,1,0.946001917992119,0,0,0.007,0,0,0,0
countryA,2020-01-16,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,8,6,0,1.6017151581535,6.216e-07,0,0.9999993784,4,1,0,0.987876970474906,0,0,0.007,0,0,0,0
countryA,2020-01-17,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,11,7,0,1.60171505051817,6.888e-07,0,0.9999993112,5,1,1,1.05691593145239,0,1,0.007,0,0,0,0
countryA,2020-01-18,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,12,8,0,1.6017149025196,7.812e-07,0,0.9999992188,6,1,0,0.914814132263606,0,2,0.007,0,0,0,0
countryA,2020-01-19,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,9,9,0,1.60171474106661,8.82e-07,0,0.999999118,7,1,0,0.62656529524194,0,3,0.007,0,0,0,0
countryA,2020-01-20,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,9,8,0,1.60171461997687,9.576e-07,0,0.9999990424,1,1,0,0.897014931587115,0,1,0.007,0,0,0,0
countryA,2020-01-21,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,13,10,2,1.60171449888713,1.0332e-06,0,0.9999989668,2,1,0,1.42511909228441,0,0,0.007,0,0,0,0
countryA,2020-01-22,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,12,9,0,1.60171432397973,1.1424e-06,0,0.9999988576,3,1,3,1.86531491029244,0,1,0.007,0,0,0,0
countryA,2020-01-23,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,12,11,2,1.60171416252674,1.2432e-06,0,0.9999987568,4,1,4,1.86008888832289,0,2,0.007,0,0,0,0
countryA,2020-01-24,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,10,10,0,1.60171400107375,1.344e-06,0,0.999998656,5,1,2,1.88324713797515,0,2,0.007,0,0,0,0
countryA,2020-01-25,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,11,10,1,1.60171386652959,1.428e-06,0,0.999998572,6,1,3,1.5520572261492,0,3,0.007,0,0,0,0
countryA,2020-01-26,0.211295368797295,0.260443853344129,0.303007555163462,0.372206185177553,0.451284191018078,0,0,1,0,1,18,12,0,1.60171371853102,1.5204e-06,0,0.9999984796,7,1,3,1.01675652207623,0,4,0.007,0,0,0,0
