country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,6,1,0,3.18222234614891,0,0,1,3,1,0,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,1,1,0,3.1822221857649,5.04e-08,0,0.9999999496,4,1,0,0.0266262326025384,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,0,1,0,3.18222215903423,5.88e-08,0,0.9999999412,5,1,0,0.0636843403985154,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,0,0,0,3.18222215903423,5.88e-08,0,0.9999999412,6,1,0,0.0734071426934572,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,5,2,0,3.18222215903423,5.88e-08,0,0.9999999412,7,1,0,0.0564260394385538,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,3,1,0,3.18222202538089,1.008e-07,0,0.9999998992,1,1,0,0.0853617790695972,0,1,0.007,0,0,0,0
countryA,2020-01-07,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,6,3,0,3.18222194518889,1.26e-07,0,0.999999874,2,1,0,0.163041747571636,0,1,0.007,0,0,0,0
countryA,2020-01-08,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,1,2,0,3.18222178480489,1.764e-07,0,0.9999998236,3,1,0,0.257981704682974,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,5,3,0,3.18222175807422,1.848e-07,0,0.9999998152,4,1,0,0.309044821644581,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,0,0,8,3,0,3.18222162442088,2.268e-07,0,0.9999997732,5,1,0,0.368169874773318,0,0,0.007,0,0,0,0
countryA,2020-01-11,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,1,0,11,5,0,2.14796184819654,2.94e-07,0,0.999999706,6,1,1,0.351968002518175,0,0,0.007,0,0,0,0
countryA,2020-01-12,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,1,0,14,6,0,2.14796164972481,3.864e-07,0,0.9999996136,7,1,0,0.264944338151192,0,1,0.007,0,0,0,0
countryA,2020-01-13,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,1,0,15,7,0,2.14796139712442,5.04e-07,0,0.999999496,1,1,0,0.407912028745944,0,0,0.007,0,0,0,0
countryA,2020-01-14,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,1,0,12,9,0,2.14796112648115,6.3e-07,0,0.99999937,2,1,0,0.786589539476217,0,0,0.007,0,0,0,0
countryA,2020-01-15,0.224657489397596,0.262984122791181,0.276416227399605,0.393060094757975,0.447062004999339,0,0,0,1,0,16,10,0,2.14796090996653,7.308e-07,0,0.9999992692,3,1,1,1.17598100287962,0,2,0.007,0,0,0,0
