country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,15,2,0,3.18022928763899,0,0,1,3,1,0,0.0142598362437504,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,3,2,0,3.1802288869301,1.26e-07,0,0.999999874,4,1,0,0.0532524652050768,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,3,3,0,3.18022880678832,1.512e-07,0,0.9999998488,5,1,0,0.134107531406556,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,6,3,0,3.18022872664654,1.764e-07,0,0.9999998236,6,1,0,0.180906390695584,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,12,5,0,3.18022856636299,2.268e-07,0,0.9999997732,7,1,0,0.158708111367221,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,13,6,0,3.18022824579588,3.276e-07,0,0.9999996724,1,1,0,0.256517417746614,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,10,6,0,3.18022789851484,4.368e-07,0,0.9999995632,2,1,1,0.555846959916649,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,15,9,0,3.18022763137558,5.208e-07,0,0.9999994792,3,1,0,0.86691404632126,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,31,11,0,3.18022723066669,6.468e-07,0,0.9999993532,4,1,1,1.02381568403643,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,19,13,0,3.18022640253498,9.072e-07,0,0.9999990928,5,1,1,1.27621334084998,0,0,0.007,0,0,0,0
countryA,2020-01-11,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,41,17,0,3.18022589497039,1.0668e-06,0,0.9999989332,6,1,0,1.26808980736405,0,5,0.007,0,0,0,0
countryA,2020-01-12,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,45,22,0,3.18022479969942,1.4112e-06,0,0.9999985888,7,1,0,0.969383196419783,0,4,0.007,0,0,0,0
countryA,2020-01-13,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,43,26,0,3.18022359757275,1.7892e-06,0,0.9999982108,1,1,1,1.48529958209631,0,4,0.007,0,0,0,0
countryA,2020-01-14,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,69,32,1,3.18022244887393,2.1504e-06,0,0.9999978496,2,1,3,2.87529242845311,0,1,0.007,0,0,0,0
countryA,2020-01-15,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,89,41,1,3.18022060561303,2.73e-06,0,0.99999727,3,1,2,4.32416261591594,0,1,0.007,0,0,0,0
countryA,2020-01-16,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,113,52,0,3.18021822807362,3.4776e-06,0,0.9999965224,4,1,3,5.02446921439349,0,0,0.007,0,0,0,0
countryA,2020-01-17,0.218770491578782,0.24591208215406,0.306766525606924,0.382518770893303,0.451754740711741,0,0,0,0,0,132,66,1,3.18021520939998,4.4268e-06,0,0.9999955732,5,1,5,6.18400073522024,0,9,0.007,0,0,0,0
