country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,17,2,0,3.21333085927799,0,0,1,3,1,0,0.0142598362437504,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,3,3,0,3.21333040041435,1.428e-07,0,0.9999998572,4,1,0,0.060459815117955,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,6,3,0,3.21333031943841,1.68e-07,0,0.999999832,5,1,0,0.158026428919624,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,7,4,0,3.21333015748653,2.184e-07,0,0.9999997816,6,1,0,0.215674464028228,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,12,5,0,3.21332996854268,2.772e-07,0,0.9999997228,7,1,0,0.185900004414415,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,21,8,0,3.21332964463893,3.78e-07,0,0.999999622,1,1,1,0.300016866442446,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,17,9,0,3.21332907780736,5.544e-07,0,0.9999994456,2,1,0,0.666425609438518,0,1,0.007,0,0,0,0
countryA,2020-01-08,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,26,12,0,3.21332861894372,6.972e-07,0,0.9999993028,3,1,4,1.07560313999976,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,32,15,0,3.21332791715226,9.156e-07,0,0.9999990844,4,1,1,1.32309190396924,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.21137881902058,0.255492576834707,0.312482350254585,0.411506016227651,0.458727156083672,0,0,0,0,0,47,20,0,3.21332705340892,1.1844e-06,0,0.9999988156,5,1,0,1.7062896268237,0,1,0.007,0,0,0,0
