country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,10,1,0,3.22113224609762,0,0,1,3,1,0,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,2,2,0,3.22113197552251,8.4e-08,0,0.999999916,4,1,0,0.0338335825154166,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,1,2,0,3.22113192140749,1.008e-07,0,0.9999998992,5,1,0,0.0943420885211088,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,9,2,0,3.22113189434998,1.092e-07,0,0.9999998908,6,1,0,0.130896864515832,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,13,4,0,3.22113165083238,1.848e-07,0,0.9999998152,7,1,0,0.115566245923443,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,14,6,0,3.22113129908474,2.94e-07,0,0.999999706,1,1,0,0.19244854035498,0,1,0.007,0,0,0,0
countryA,2020-01-07,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,14,8,0,3.22113092027959,4.116e-07,0,0.9999995884,2,1,0,0.459211784496785,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,22,9,0,3.22113054147443,5.292e-07,0,0.9999994708,3,1,0,0.782369148980328,0,1,0.007,0,0,0,0
countryA,2020-01-09,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,34,13,0,3.22112994620919,7.14e-07,0,0.999999286,4,1,4,1.0106791621276,0,0,0.007,0,0,0,0
countryA,2020-01-10,0.22023851731185,0.25883908232817,0.29137815265813,0.407460438033799,0.437370492282374,0,0,0,0,0,27,16,0,3.22112902625382,9.996e-07,0,0.9999990004,5,1,1,1.34700225358686,0,0,0.007,0,0,0,0
