country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,11,1,0,3.08166669116498,0,0,1,3,1,0,0.0071299181218752,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,0,2,0,3.08166640641898,9.24e-08,0,0.9999999076,4,1,0,0.0338335825154166,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,2,2,0,3.08166640641898,9.24e-08,0,0.9999999076,5,1,0,0.0943420885211088,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,6,2,0,3.08166635464698,1.092e-07,0,0.9999998908,6,1,0,0.130896864515832,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,7,3,0,3.08166619933098,1.596e-07,0,0.9999998404,7,1,0,0.111934785249285,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,15,5,0,3.08166601812898,2.184e-07,0,0.9999997816,1,1,0,0.179523373272745,0,1,0.007,0,0,0,0
countryA,2020-01-07,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,10,5,0,3.08166562983897,3.444e-07,0,0.9999996556,2,1,0,0.394643347698172,0,0,0.007,0,0,0,0
countryA,2020-01-08,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,13,7,0,3.08166537097897,4.284e-07,0,0.9999995716,3,1,0,0.633332495928977,0,0,0.007,0,0,0,0
countryA,2020-01-09,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,22,10,0,3.08166503446097,5.376e-07,0,0.9999994624,4,1,0,0.784078854368632,0,2,0.007,0,0,0,0
countryA,2020-01-10,0.220114867130158,0.257027067025455,0.293733125946813,0.382405174330737,0.454415233417299,0,0,0,0,0,30,12,0,3.08166446496896,7.224e-07,0,0.9999992776,5,1,1,1.02871627489596,0,2,0.007,0,0,0,0
