country,date,true_val_NPI1,true_val_NPI2,true_val_NPI3,true_val_NPI4,true_val_NPI5,NPI1,NPI2,NPI3,NPI4,NPI5,I_t,C_t,Hicu_t,R_t,cf1,cf2,cf_full,weekday,rho_period,repC_t,ErepC_t,D_t,H_t,ifr_t_m,first_vaccination,second_vaccination,alpha,delta
countryA,2020-01-01,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,0,0,0,0,0,14,2,0,3.28632460690659,0,0,1,3,1,0,0.0156463666719669,0,0,0.007,0,0,0,0
countryA,2020-01-02,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,0,0,0,0,0,2,2,0,3.28632422043482,1.176e-07,0,0.9999998824,4,1,0,0.0588351219584092,0,0,0.007,0,0,0,0
countryA,2020-01-03,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,0,0,0,0,0,3,2,0,3.28632416522456,1.344e-07,0,0.9999998656,5,1,0,0.141376338643243,0,0,0.007,0,0,0,0
countryA,2020-01-04,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,0,0,0,3,3,0,2.65001054520043,1.596e-07,0,0.9999998404,6,1,1,0.181912890179409,0,0,0.007,0,0,0,0
countryA,2020-01-05,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,0,0,0,4,3,0,2.65001047842015,1.848e-07,0,0.9999998152,7,1,0,0,0,0,0.007,0,0,0,0
countryA,2020-01-06,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,6,3,0,1.97777931261083,2.184e-07,0,0.9999997816,1,1,0,0.227522548557974,0,0,0.007,0,0,0,0
countryA,2020-01-07,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,8,4,0,1.97777921293073,2.688e-07,0,0.9999997312,2,1,1,0.438463290465215,0,1,0.007,0,0,0,0
countryA,2020-01-08,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,8,5,0,1.97777908002393,3.36e-07,0,0.999999664,3,1,0,0.638830014080757,0,2,0.007,0,0,0,0
countryA,2020-01-09,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,5,5,0,1.97777894711713,4.032e-07,0,0.9999995968,4,1,1,0.70453450084363,0,1,0.007,0,0,0,0
countryA,2020-01-10,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,5,5,0,1.97777886405038,4.452e-07,0,0.9999995548,5,1,1,0.79989920268352,0,1,0.007,0,0,0,0
countryA,2020-01-11,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,9,6,0,1.97777878098364,4.872e-07,0,0.9999995128,6,1,1,0.716454672260814,0,2,0.007,0,0,0,0
countryA,2020-01-12,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,13,6,0,1.97777863146349,5.628e-07,0,0.9999994372,7,1,0,0,0,3,0.007,0,0,0,0
countryA,2020-01-13,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,13,8,0,1.97777841548994,6.72e-07,0,0.999999328,1,1,0,0.711450974727147,0,4,0.007,0,0,0,0
countryA,2020-01-14,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,21,10,0,1.97777819951639,7.812e-07,0,0.9999992188,2,1,2,1.16853873048824,0,0,0.007,0,0,0,0
countryA,2020-01-15,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,21,11,0,1.97777785063604,9.576e-07,0,0.9999990424,3,1,3,1.61629539251968,0,4,0.007,0,0,0,0
countryA,2020-01-16,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,29,15,0,1.9777775017557,1.134e-06,0,0.999998866,4,1,1,1.77466098763982,0,4,0.007,0,0,0,0
countryA,2020-01-17,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,26,16,0,1.97777701996855,1.3776e-06,0,0.9999986224,5,1,2,2.05804340945536,0,5,0.007,0,0,0,0
countryA,2020-01-18,0.215206020641404,0.247600047802287,0.292588904510417,0.410889282828786,0.469674707046863,1,0,1,0,0,20,18,2,1.97777658802145,1.596e-06,0,0.999998404,6,1,5,1.92556926585625,0,2,0.007,0,0,0,0
